,user_id,checkout_page,order_value,purchased,gender,browser,time_on_page
1156,891251,A,25.13792839,1,F,firefox,45.66205626
1157,901975,A,,0,M,safari,48.58772947
1158,851144,A,,0,M,safari,64.78204812
1159,841353,A,21.12496453,1,F,safari,26.39982973
1160,899741,A,,0,M,firefox,39.53009583
1161,899846,A,28.56539688,1,F,chrome,62.11390502
1162,888743,A,27.34032287,1,F,firefox,56.23354978
1163,900704,A,26.69595025,1,M,chrome,53.14056119
1164,894240,A,27.08162685,1,F,safari,54.99180887
1165,894777,A,25.81766552,1,M,firefox,48.92479451
1166,900499,A,,0,M,chrome,64.57916913
1167,904332,A,25.94439792,1,M,firefox,49.53311004
1168,853044,A,25.59966776,1,F,safari,47.87840527
1169,888727,A,25.39739669,1,F,safari,46.90750409
1170,844325,A,25.48215989,1,M,firefox,47.31436747
1171,870779,A,,0,M,firefox,31.11579263
1172,871498,A,26.92668264,1,M,safari,54.24807665
1173,862542,A,24.67390067,1,F,safari,43.43472319
1174,890628,A,29.55478774,1,M,safari,66.86298117
1175,834581,A,24.81087382,1,M,firefox,44.09219435
1176,864134,A,26.05229571,1,M,chrome,50.05101941
1177,846864,A,25.61650547,1,F,safari,47.95922624
1178,885877,A,23.43610741,1,M,chrome,37.49331558
1179,846385,A,27.48034207,1,M,safari,56.90564194
1180,869264,A,,0,M,firefox,67.86076369
1181,845818,A,24.96305695,1,F,safari,44.82267336
1182,856788,A,24.24880304,1,M,firefox,41.39425457
1183,894364,A,,0,M,firefox,40.73965523
1184,911603,A,20.26909527,1,F,safari,22.29165728
1185,883415,A,,0,M,chrome,42.86624228
1186,869193,A,25.62749529,1,M,safari,48.01197739
1187,893754,A,27.63689481,1,F,chrome,57.6570951
1188,869694,A,27.40011935,1,F,firefox,56.52057289
1189,864401,A,23.95875229,1,M,safari,40.00201101
1190,882787,A,24.30794251,1,F,safari,41.67812406
1191,908089,A,27.80976326,1,M,firefox,58.48686367
1192,880025,A,24.56634026,1,F,chrome,42.91843324
1193,842995,A,23.72492615,1,M,chrome,38.87964552
1194,860897,A,28.48129612,1,F,firefox,61.71022139
1195,891194,A,,0,M,safari,57.451028
1196,839935,A,,0,M,chrome,45.2255015
1197,834784,A,,0,M,chrome,37.87467063
1198,904769,A,19.9702992,1,M,firefox,20.85743617
1199,842506,A,26.47425901,1,F,safari,52.07644327
1200,900034,A,22.75907569,1,M,firefox,34.24356333
1201,895684,A,20.09316998,1,F,safari,21.44721589
1202,853943,A,28.96205132,1,F,safari,64.01784633
1203,872626,A,26.61991948,1,F,chrome,52.77561349
1204,837432,A,22.15247952,1,F,firefox,31.33190168
1205,874161,A,21.96399654,1,M,safari,30.4271834
1206,911220,A,27.17740446,1,M,chrome,55.45154139
1207,856602,A,22.80507346,1,F,firefox,34.4643526
1208,889914,A,28.24037467,1,F,safari,60.55379841
1209,843088,A,,0,M,safari,52.39751175
1210,849545,A,26.3414913,1,F,chrome,51.43915825
1211,860449,A,26.01173864,1,F,safari,49.85634547
1212,914290,A,25.47862718,1,F,safari,47.29741046
1213,888594,A,27.201278,1,M,safari,55.56613439
1214,851557,A,23.86479909,1,M,firefox,39.55103565
1215,847883,A,25.21487993,1,F,chrome,46.03142368
1216,885912,A,26.87986647,1,F,chrome,54.02335905
1217,865385,A,26.4074743,1,M,chrome,51.75587662
1218,913034,A,22.01253299,1,M,safari,30.66015834
1219,905000,A,23.74897583,1,F,firefox,38.99508399
1220,844919,A,,0,M,safari,48.03364207
1221,903611,A,23.97996323,1,F,firefox,40.10382349
1222,882669,A,29.4366464,1,F,safari,66.29590273
1223,852795,A,,0,M,chrome,40.28216166
1224,891139,A,24.59445388,1,F,chrome,43.05337863
1225,895597,A,26.92357545,1,M,chrome,54.23316214
1226,837411,A,25.82633186,1,F,chrome,48.96639292
1227,913401,A,24.63681386,1,F,firefox,43.25670651
1228,848961,A,,0,M,safari,35.92207765
1229,896319,A,25.75378514,1,F,chrome,48.61816869
1230,853496,A,,0,M,chrome,57.46915728
1231,881222,A,26.19773806,1,F,chrome,50.74914269
1232,834553,A,23.0545412,1,F,firefox,35.66179774
1233,839448,A,29.34193739,1,F,safari,65.84129948
1234,861344,A,21.38355527,1,M,safari,27.64106532
1235,847871,A,21.0432859,1,F,chrome,26.0077723
1236,892039,A,,0,M,chrome,56.52668669
1237,912588,A,25.5646012,1,F,chrome,47.71008574
1238,897473,A,,0,M,chrome,38.40601744
1239,887391,A,22.25357318,1,F,safari,31.81715127
1240,855961,A,,0,M,safari,72.84959807
1241,869025,A,25.29272718,1,M,firefox,46.40509047
1242,842201,A,26.33550293,1,M,safari,51.41041405
1243,860699,A,,0,M,firefox,48.81462117
1244,913765,A,26.08701989,1,M,chrome,50.21769549
1245,908762,A,26.35023615,1,M,firefox,51.48113353
1246,855605,A,26.83106002,1,F,chrome,53.78908812
1247,910204,A,24.061944,1,F,firefox,40.49733119
1248,853476,A,,0,M,firefox,41.50029616
1249,858272,A,20.64744298,1,M,firefox,24.1077263
1250,840636,A,23.04923898,1,M,safari,35.63634712
1251,849762,A,25.67778199,1,F,chrome,48.25335356
1252,904530,A,27.61255844,1,F,firefox,57.54028051
1253,866048,A,26.49759882,1,F,safari,52.18847432
1254,894197,A,24.14826914,1,M,safari,40.91169187
1255,906792,A,21.84206772,1,F,safari,29.84192505
1256,869621,A,18.05660214,1,F,firefox,11.67169025
1257,909509,A,27.87933494,1,F,chrome,58.8208077
1258,853702,A,23.52692753,1,F,safari,37.92925216
1259,877444,A,23.87883748,1,M,chrome,39.61841993
1260,851825,A,25.32893492,1,F,chrome,46.57888761
1261,901020,A,21.48609988,1,M,firefox,28.13327943
1262,843833,A,24.12554455,1,F,safari,40.80261384
1263,878758,A,30.05867987,1,F,chrome,69.2816634
1264,906905,A,26.26346735,1,F,chrome,51.06464326
1265,903641,A,25.89812289,1,F,safari,49.31098988
1266,893202,A,21.04376381,1,F,chrome,26.01006626
1267,883928,A,30.60900474,1,F,firefox,71.92322273
1268,861201,A,21.44301273,1,M,safari,27.9264611
1269,875974,A,29.80581189,1,F,safari,68.06789707
1270,892875,A,19.71235996,1,M,chrome,19.61932782
1271,847404,A,,0,M,firefox,61.86438526
1272,848010,A,29.04513567,1,M,firefox,64.41665123
1273,897921,A,22.9389772,1,F,firefox,35.10709054
1274,855641,A,26.05645093,1,F,safari,50.07096447
1275,912855,A,26.36870143,1,F,safari,51.56976687
1276,890843,A,22.96551379,1,F,chrome,35.2344662
1277,906859,A,,0,M,safari,27.61058867
1278,853367,A,21.70570664,1,F,safari,29.18739188
1279,843409,A,26.35252055,1,F,chrome,51.49209864
1280,902851,A,24.78721099,1,M,chrome,43.97861277
1281,857451,A,23.58924742,1,M,safari,38.2283876
1282,905729,A,27.41692003,1,M,chrome,56.60121613
1283,874337,A,26.27016977,1,F,chrome,51.09681491
1284,880434,A,23.11134318,1,F,safari,35.93444728
1285,853443,A,21.9969962,1,M,chrome,30.58558177
1286,847108,A,26.30815435,1,F,firefox,51.27914086
1287,840289,A,23.65604158,1,F,firefox,38.54899958
1288,886368,A,25.24801216,1,F,firefox,46.19045835
1289,895688,A,28.94074743,1,F,safari,63.91558767
1290,909159,A,26.2558206,1,F,firefox,51.02793888
1291,910045,A,22.8443325,1,F,safari,34.652796
1292,880177,A,25.40165297,1,M,safari,46.92793428
1293,866911,A,22.61838762,1,M,firefox,33.56826057
1294,907871,A,29.02130539,1,M,safari,64.30226587
1295,892802,A,23.59605313,1,F,safari,38.261055
1296,875783,A,25.51817687,1,F,chrome,47.48724896
1297,861461,A,25.76933144,1,F,firefox,48.6927909
1298,837839,A,25.39812617,1,M,safari,46.91100562
1299,863322,A,20.10362761,1,M,chrome,21.49741254
1300,849039,A,21.38394734,1,F,chrome,27.64294723
1301,872235,A,,0,M,firefox,39.57179669
1302,903399,A,25.79857958,1,F,chrome,48.833182
1303,876167,A,24.65555196,1,M,safari,43.34664943
1304,895995,A,22.60713132,1,M,safari,33.51423032
1305,834948,A,,0,M,firefox,28.81890817
1306,879576,A,23.99610614,1,M,safari,40.18130947
1307,882672,A,23.82880989,1,M,firefox,39.37828746
1308,855481,A,26.28209114,1,F,firefox,51.15403749
1309,910919,A,24.18420384,1,M,safari,41.08417845
1310,853466,A,26.50676914,1,F,firefox,52.23249188
1311,886439,A,,0,M,firefox,37.86420276
1312,881667,A,24.36010583,1,M,safari,41.92850797
1313,843444,A,24.12988405,1,M,chrome,40.82344344
1314,889941,A,23.04408258,1,F,firefox,35.6115964
1315,843927,A,26.56279664,1,M,chrome,52.50142388
1316,909974,A,22.96601001,1,M,chrome,35.23684803
1317,839981,A,23.69589623,1,M,chrome,38.74030188
1318,850629,A,24.81720089,1,F,safari,44.12256425
1319,868325,A,21.75655086,1,F,firefox,29.43144413
1320,904669,A,24.1876626,1,F,chrome,41.1007805
1321,864504,A,23.2217341,1,F,safari,36.46432368
1322,850453,A,,0,M,firefox,40.34214969
1323,885730,A,24.85017999,1,F,chrome,44.28086397
1324,893241,A,,0,M,chrome,35.40103652
1325,878975,A,24.44981055,1,F,firefox,42.35909064
1326,905331,A,28.27167188,1,F,firefox,60.70402503
1327,884744,A,24.9355036,1,M,firefox,44.6904173
1328,881582,A,27.86315543,1,M,chrome,58.74314608
1329,891965,A,25.86623611,1,F,firefox,49.1579333
1330,860152,A,26.93540152,1,M,safari,54.28992732
1331,851889,A,23.06385258,1,M,firefox,35.70649237
1332,882497,A,25.26226791,1,F,chrome,46.25888598
1333,838389,A,,0,M,firefox,46.60695507
1334,906504,A,,0,M,chrome,37.64849113
1335,905858,A,22.94292919,1,M,chrome,35.12606011
1336,891237,A,21.27433653,1,F,safari,27.11681535
1337,845095,A,28.74034909,1,M,chrome,62.95367564
1338,896474,A,22.56899278,1,F,firefox,33.33116533
1339,834980,A,28.36555268,1,F,safari,61.15465288
1340,904510,A,23.83126707,1,F,chrome,39.39008192
1341,887088,A,22.84376675,1,F,firefox,34.6500804
1342,886304,A,,0,M,safari,52.47022968
1343,856772,A,23.42202015,1,M,chrome,37.4256967
1344,911274,A,26.4211473,1,M,safari,51.82150703
1345,910140,A,24.16797059,1,F,chrome,41.00625882
1346,837068,A,26.20106124,1,F,firefox,50.76509395
1347,883435,A,22.57953484,1,F,chrome,33.38176723
1348,886601,A,,0,M,firefox,54.9762127
1349,890362,A,26.21993171,1,F,firefox,50.85567219
1350,888667,A,,0,M,safari,33.96419172
1351,863504,A,31.6073393,1,M,chrome,76.71522865
1352,899334,A,26.35030757,1,F,safari,51.48147632
1353,914366,A,30.72616768,1,M,chrome,72.48560485
1354,907708,A,29.00066955,1,F,firefox,64.20321382
1355,867376,A,,0,M,safari,42.73398264
1356,854446,A,,0,M,chrome,40.05273894
1357,836243,A,23.99135204,1,F,chrome,40.1584898
1358,855285,A,20.42492862,1,F,chrome,23.03965739
1359,912976,A,23.2604122,1,M,chrome,36.64997857
1360,854472,A,,0,M,chrome,47.96119229
1361,891907,A,28.8148939,1,F,chrome,63.31149073
1362,842294,A,23.06807029,1,M,firefox,35.7267374
1363,854358,A,27.2051415,1,M,safari,55.58467919
1364,877033,A,21.86851665,1,M,firefox,29.9688799
1365,902702,A,23.53419994,1,F,firefox,37.9641597
1366,850990,A,23.85589851,1,M,safari,39.50831287
1367,871628,A,,0,M,safari,49.46173298
1368,847524,A,26.14327412,1,F,chrome,50.48771576
1369,864095,A,27.40585436,1,F,chrome,56.54810094
1370,884838,A,,0,M,firefox,54.25004352
1371,893571,A,25.60792054,1,F,chrome,47.91801858
1372,850147,A,,0,M,firefox,49.68437932
1373,895109,A,28.97132673,1,F,chrome,64.06236829
1374,876408,A,23.72268455,1,F,firefox,38.86888583
1375,852128,A,,0,M,safari,54.29673983
1376,885709,A,20.47964018,1,F,firefox,23.30227288
1377,849506,A,26.02833561,1,M,firefox,49.93601091
1378,865955,A,23.79187614,1,F,firefox,39.20100549
1379,852082,A,25.00642796,1,M,safari,45.03085419
1380,905453,A,27.60021561,1,F,safari,57.48103494
1381,876425,A,25.41160952,1,F,chrome,46.97572571
1382,906110,A,,0,M,safari,55.62225049
1383,902359,A,28.68441204,1,F,firefox,62.68517778
1384,871363,A,25.97273492,1,M,firefox,49.66912763
1385,884880,A,27.92760266,1,F,firefox,59.05249278
1386,864975,A,24.18359756,1,M,safari,41.08126827
1387,844230,A,24.97947529,1,F,chrome,44.90148141
1388,907390,A,,0,M,safari,38.728567
1389,845688,A,27.60744399,1,F,safari,57.51573114
1390,878550,A,26.03522838,1,F,chrome,49.96909625
1391,914211,A,23.73191385,1,F,firefox,38.91318646
1392,837493,A,25.38667208,1,F,safari,46.856026
1393,882673,A,27.60392097,1,M,safari,57.49882067
1394,852647,A,24.90183002,1,F,firefox,44.52878411
1395,910166,A,,0,M,chrome,33.61280627
1396,872946,A,25.32977939,1,F,chrome,46.58294107
1397,853549,A,20.04858602,1,F,chrome,21.23321291
1398,852053,A,26.92192661,1,M,firefox,54.22524773
1399,887532,A,23.94668103,1,M,safari,39.94406895
1400,856708,A,23.82672316,1,F,chrome,39.36827116
1401,871417,A,27.1892392,1,F,chrome,55.50834815
1402,865764,A,21.58709281,1,F,safari,28.61804547
1403,903680,A,29.86774661,1,M,firefox,68.36518371
1404,873049,A,23.7993949,1,M,firefox,39.2370955
1405,861989,A,23.69187264,1,F,safari,38.72098868
1406,893349,A,,0,M,firefox,57.25469692
1407,865869,A,26.77173818,1,M,firefox,53.50434328
1408,899559,A,31.1280743,1,M,chrome,74.41475663
1409,864934,A,,0,M,safari,42.4655282
1410,908561,A,24.6989834,1,F,chrome,43.55512034
1411,871875,A,21.30171005,1,F,chrome,27.24820824
1412,872084,A,24.16974431,1,F,firefox,41.01477267
1413,909313,A,23.19642176,1,F,safari,36.34282445
1414,844663,A,23.87808247,1,M,firefox,39.61479584
1415,855468,A,,0,M,safari,24.06974692
1416,860478,A,29.1515189,1,F,safari,64.92729072
1417,902626,A,21.45849129,1,F,firefox,28.00075821
1418,901866,A,17.994493,1,F,safari,11.37356642
1419,912873,A,,0,M,chrome,30.73890694
1420,854270,A,23.49040112,1,F,firefox,37.75392537
1421,839790,A,22.12611484,1,M,firefox,31.20535124
1422,872579,A,27.74575885,1,F,firefox,58.17964249
1423,846390,A,24.65540205,1,F,firefox,43.34592986
1424,846765,A,,0,M,firefox,45.30462725
1425,914443,A,,0,M,chrome,52.32470117
1426,882850,A,25.71503132,1,F,safari,48.43215032
1427,876908,A,,0,M,safari,56.74280757
1428,883876,A,22.22630612,1,M,firefox,31.68626936
1429,896699,A,,0,M,safari,38.42978279
1430,899493,A,26.66491787,1,F,safari,52.99160575
1431,903928,A,18.66361384,1,M,safari,14.58534645
1432,894319,A,21.5620388,1,F,firefox,28.49778625
1433,874019,A,26.25248058,1,M,safari,51.01190679
1434,885984,A,23.79937741,1,F,safari,39.23701158
1435,905297,A,27.34026888,1,F,chrome,56.2332906
1436,863648,A,27.02295074,1,F,safari,54.71016356
1437,851778,A,22.0047678,1,M,firefox,30.62288544
1438,876779,A,26.01664272,1,F,safari,49.87988505
1439,851283,A,28.00424464,1,M,chrome,59.42037427
1440,877996,A,,0,M,firefox,46.76921282
1441,897804,A,22.55633781,1,F,safari,33.27042147
1442,882728,A,27.19847485,1,M,safari,55.5526793
1443,874399,A,26.58856132,1,F,chrome,52.62509432
1444,839730,A,,0,M,firefox,51.5113294
1445,883987,A,26.78984723,1,F,firefox,53.59126672
1446,842487,A,17.51346785,1,M,firefox,9.064645677
1447,902175,A,,0,M,firefox,55.57125073
1448,866944,A,,0,M,firefox,66.69758173
1449,913103,A,26.09159619,1,M,safari,50.2396617
1450,871121,A,25.48182249,1,F,firefox,47.31274796
1451,839820,A,26.74109668,1,M,safari,53.35726408
1452,864647,A,,0,M,chrome,49.05870568
1453,873514,A,26.62945315,1,M,safari,52.82137514
1454,885165,A,25.0036775,1,F,chrome,45.017652
1455,893655,A,,0,M,chrome,35.79954175
1456,867082,A,22.48919322,1,M,firefox,32.94812745
1457,882851,A,22.50452068,1,M,firefox,33.02169926
1458,855692,A,21.56739362,1,F,chrome,28.52348939
1459,849420,A,22.33064497,1,M,chrome,32.18709587
1460,888970,A,29.40316532,1,F,firefox,66.13519353
1461,859791,A,26.88523916,1,M,chrome,54.04914796
1462,908705,A,23.43743152,1,F,firefox,37.49967131
1463,834537,A,24.02401827,1,M,firefox,40.31528767
1464,873901,A,,0,M,firefox,46.35069037
1465,876594,A,23.36113743,1,F,chrome,37.13345965
1466,877891,A,,0,M,safari,45.81020229
1467,878016,A,26.94401034,1,F,chrome,54.33124965
1468,883426,A,,0,M,chrome,44.5710872
1469,858348,A,25.84003936,1,M,firefox,49.03218891
1470,853502,A,27.21622885,1,M,firefox,55.63789847
1471,912997,A,24.31967061,1,M,firefox,41.73441893
1472,848020,A,,0,M,firefox,48.41748719
1473,886472,A,24.22655602,1,F,firefox,41.28746889
1474,860106,A,24.92867783,1,F,chrome,44.65765356
1475,865237,A,24.18817434,1,M,firefox,41.10323682
1476,846441,A,23.67782537,1,M,chrome,38.65356176
1477,855526,A,25.43427963,1,M,firefox,47.08454224
1478,835713,A,26.41636329,1,M,safari,51.79854379
1479,870192,A,25.36576112,1,F,safari,46.75565335
1480,849286,A,26.2468174,1,M,firefox,50.9847235
1481,840298,A,23.15517055,1,F,chrome,36.14481864
1482,864588,A,21.99066202,1,M,safari,30.55517769
1483,839970,A,26.04260876,1,F,chrome,50.00452204
1484,843962,A,26.71970348,1,F,firefox,53.25457669
1485,912078,A,25.12464317,1,F,chrome,45.5982872
1486,877601,A,28.37008945,1,F,safari,61.17642937
1487,912728,A,27.26924699,1,M,chrome,55.89238558
1488,910913,A,31.7014271,1,F,safari,77.16685009
1489,890957,A,24.49797872,1,F,safari,42.59029783
1490,876488,A,22.50287801,1,F,safari,33.01381445
1491,897622,A,23.14965802,1,F,firefox,36.11835851
1492,852118,A,23.58625548,1,F,firefox,38.21402632
1493,910122,A,26.19007846,1,F,safari,50.7123766
1494,835643,A,19.60482859,1,M,chrome,19.10317723
1495,841687,A,28.29637755,1,M,firefox,60.82261222
1496,845091,A,24.40175852,1,M,firefox,42.12844091
1497,839122,A,24.38301611,1,F,firefox,42.03847731
1498,883525,A,22.30164208,1,F,chrome,32.04788201
1499,847817,A,,0,M,safari,43.62929338
1500,860636,A,25.03309942,1,M,safari,45.15887721
1501,870939,A,24.69513768,1,F,safari,43.53666087
1502,897412,A,25.84764814,1,F,safari,49.06871107
1503,857289,A,23.5259199,1,F,chrome,37.9244155
1504,876039,A,22.7604606,1,F,chrome,34.25021088
1505,905692,A,26.37082033,1,F,safari,51.57993757
1506,897412,A,25.24666863,1,M,chrome,46.18400945
1507,856534,A,25.49295264,1,M,safari,47.36617266
1508,899924,A,27.64756814,1,M,firefox,57.70832705
1509,858405,A,22.44358902,1,M,safari,32.7292273
1510,914116,A,22.86189886,1,M,firefox,34.73711451
1511,880409,A,28.14304913,1,M,safari,60.08663581
1512,889961,A,,0,M,chrome,27.20539971
1513,865607,A,21.72646963,1,F,firefox,29.28705424
1514,839377,A,27.04465458,1,F,safari,54.81434197
1515,838712,A,25.59550048,1,F,chrome,47.8584023
1516,843702,A,25.26308034,1,M,safari,46.26278564
1517,882496,A,,0,M,firefox,43.9000871
1518,845182,A,25.07816887,1,F,chrome,45.37521056
1519,844903,A,,0,M,chrome,43.89465462
1520,906501,A,28.38860676,1,F,chrome,61.26531243
1521,871851,A,,0,M,firefox,40.22222245
1522,842674,A,24.59656616,1,F,chrome,43.06351756
1523,908515,A,29.48612201,1,F,firefox,66.53338566
1524,856900,A,25.06877426,1,F,safari,45.33011642
1525,896750,A,30.58004097,1,F,safari,71.78419667
1526,901588,A,24.73755075,1,F,chrome,43.74024359
1527,897961,A,28.41853746,1,F,chrome,61.40897979
1528,834791,A,20.8616399,1,M,chrome,25.13587154
1529,884918,A,25.38411115,1,M,firefox,46.84373353
1530,876348,A,21.03881609,1,F,chrome,25.98631724
1531,880079,A,27.11113577,1,M,firefox,55.13345168
1532,871124,A,21.96783046,1,M,chrome,30.44558621
1533,870145,A,25.70942389,1,F,safari,48.40523465
1534,881076,A,24.29451031,1,F,chrome,41.61364948
1535,872437,A,22.10449204,1,F,safari,31.10156178
1536,912030,A,20.95160004,1,F,firefox,25.56768021
1537,858050,A,23.72239884,1,M,chrome,38.86751444
1538,872665,A,29.35157361,1,F,safari,65.88755335
1539,893998,A,24.26628736,1,M,safari,41.47817934
1540,881494,A,27.29305386,1,M,chrome,56.00665851
1541,906686,A,24.85739283,1,F,safari,44.31548559
1542,895336,A,27.19181693,1,M,chrome,55.52072128
1543,852796,A,20.43272155,1,F,safari,23.07706346
1544,839835,A,,0,M,chrome,40.16174032
1545,835130,A,27.37351381,1,F,firefox,56.39286629
1546,902453,A,24.59186263,1,M,firefox,43.04094061
1547,903637,A,24.78386179,1,M,firefox,43.96253661
1548,876273,A,23.92384522,1,F,chrome,39.83445706
1549,905172,A,27.87344846,1,M,safari,58.7925526
1550,872268,A,,0,M,firefox,48.57017225
1551,841807,A,25.11005569,1,M,chrome,45.52826731
1552,859465,A,26.60763636,1,M,chrome,52.71665454
1553,878176,A,,0,M,firefox,52.05869915
1554,867091,A,25.53146762,1,F,safari,47.55104456
1555,857080,A,28.86757874,1,F,safari,63.56437796
1556,835681,A,24.84928117,1,M,chrome,44.2765496
1557,873506,A,25.69520262,1,F,safari,48.33697258
1558,852479,A,,0,M,chrome,37.28456936
1559,905218,A,,0,M,firefox,46.80138272
1560,838809,A,28.96940381,1,F,chrome,64.05313828
1561,884984,A,23.391856,1,F,chrome,37.28090878
1562,836809,A,22.16601794,1,M,safari,31.39688609
1563,847040,A,27.49189911,1,F,firefox,56.96111571
1564,841566,A,,0,M,safari,43.21480617
1565,858165,A,25.24001051,1,F,safari,46.15205046
1566,898269,A,24.88721674,1,M,safari,44.45864036
1567,902614,A,25.19780431,1,F,firefox,45.94946069
1568,909462,A,27.12632671,1,M,safari,55.2063682
1569,854716,A,22.90218952,1,F,firefox,34.93050971
1570,881520,A,22.47056479,1,M,safari,32.85871099
1571,892376,A,25.21242034,1,F,firefox,46.01961764
1572,884412,A,20.98390078,1,M,firefox,25.72272373
1573,875248,A,,0,M,safari,28.52335757
1574,881608,A,29.66670787,1,F,firefox,67.40019778
1575,896371,A,26.89367083,1,F,safari,54.08961996
1576,893436,A,24.97485882,1,F,chrome,44.87932234
1577,893208,A,28.09501734,1,M,safari,59.85608323
1578,861979,A,22.39850192,1,M,chrome,32.51280924
1579,913776,A,24.21099219,1,M,chrome,41.21276252
1580,855067,A,26.55863402,1,F,chrome,52.48144331
1581,875356,A,27.2266792,1,F,chrome,55.68806018
1582,865724,A,26.28229212,1,M,safari,51.15500216
1583,841840,A,18.64690298,1,F,chrome,14.50513431
1584,868029,A,,0,M,firefox,33.38301459
1585,851535,A,26.19267023,1,F,chrome,50.72481711
1586,851575,A,24.11012127,1,M,firefox,40.72858208
1587,854620,A,31.35057905,1,F,chrome,75.48277945
1588,864303,A,27.31639575,1,F,chrome,56.11869961
1589,910647,A,26.3952047,1,M,chrome,51.69698257
1590,900036,A,22.20762612,1,M,chrome,31.59660536
1591,889438,A,,0,M,firefox,44.57643912
1592,874737,A,25.60300991,1,F,chrome,47.89444757
1593,902345,A,27.81945908,1,F,chrome,58.53340356
1594,900531,A,27.20282774,1,M,chrome,55.57357317
1595,856848,A,27.58247299,1,M,chrome,57.39587033
1596,844810,A,22.69021996,1,F,firefox,33.91305581
1597,899518,A,28.53037925,1,F,safari,61.94582038
1598,864515,A,21.54892312,1,F,firefox,28.43483097
1599,908291,A,,0,M,firefox,38.56902526
1600,837188,A,26.07692784,1,F,chrome,50.16925362
1601,838184,A,24.62527102,1,F,firefox,43.2013009
1602,838028,A,22.48490786,1,F,firefox,32.9275577
1603,868192,A,22.94612544,1,F,safari,35.14140209
1604,890934,A,21.12936419,1,F,firefox,26.42094813
1605,891781,A,26.3299366,1,M,firefox,51.38369567
1606,840825,A,28.15142211,1,F,safari,60.12682614
1607,867102,A,24.74901624,1,M,firefox,43.79527796
1608,908842,A,23.99912796,1,F,firefox,40.19581422
1609,880894,A,21.31919268,1,M,firefox,27.33212486
1610,911576,A,,0,M,safari,55.95842309
1611,898185,A,30.52826083,1,M,safari,71.535652
1612,884110,A,20.50636049,1,M,firefox,23.43053035
1613,869865,A,22.34141765,1,F,firefox,32.23880474
1614,841540,A,23.30101739,1,F,safari,36.84488349
1615,885047,A,23.58920523,1,M,safari,38.22818508
1616,907734,A,,0,M,chrome,47.7281514
1617,839140,A,29.03562387,1,M,chrome,64.37099457
1618,909870,A,27.52149322,1,M,safari,57.10316744
1619,872520,A,26.31899346,1,M,chrome,51.33116859
1620,907823,A,23.19017824,1,F,chrome,36.31285555
1621,845813,A,22.20092942,1,F,chrome,31.5644612
1622,858570,A,23.00806173,1,M,safari,35.43869632
1623,882206,A,,0,M,safari,63.57680162
1624,861148,A,24.84564175,1,F,firefox,44.25908038
1625,912383,A,23.88290937,1,M,safari,39.63796496
1626,859478,A,24.54061067,1,F,chrome,42.79493124
1627,883326,A,27.06154555,1,M,firefox,54.89541864
1628,912218,A,21.71787581,1,F,safari,29.24580391
1629,889817,A,28.53718534,1,F,chrome,61.97848963
1630,867638,A,25.39119064,1,M,safari,46.87771508
1631,860608,A,24.45914005,1,F,safari,42.40387226
1632,862755,A,26.10711528,1,M,safari,50.31415336
1633,874715,A,25.54599268,1,M,chrome,47.62076488
1634,898670,A,,0,M,chrome,40.86964252
1635,871789,A,24.36822332,1,F,chrome,41.96747194
1636,873456,A,22.82784363,1,F,safari,34.57364944
1637,888368,A,26.64097688,1,F,chrome,52.87668901
1638,903473,A,,0,M,firefox,38.61607429
1639,886265,A,,0,M,chrome,33.52489893
1640,898732,A,25.41465881,1,M,chrome,46.99036227
1641,853072,A,,0,M,chrome,60.94969539
1642,877748,A,24.87913844,1,M,firefox,44.41986451
1643,838066,A,23.47974686,1,M,firefox,37.70278492
1644,892730,A,26.00974005,1,F,chrome,49.84675225
1645,906072,A,29.84178116,1,M,chrome,68.24054955
1646,910175,A,21.37023618,1,F,safari,27.57713365
1647,875233,A,,0,M,safari,49.58643345
1648,864452,A,25.51271656,1,M,safari,47.4610395
1649,838858,A,27.90383451,1,M,firefox,58.93840564
1650,906853,A,27.47727293,1,F,firefox,56.89091008
1651,843637,A,24.53322722,1,F,firefox,42.75949066
1652,889365,A,20.78870686,1,F,firefox,24.78579293
1653,857607,A,27.01640942,1,F,firefox,54.67876521
1654,856795,A,22.91201827,1,F,firefox,34.97768772
1655,876476,A,,0,M,chrome,33.63911507
1656,893156,A,27.87087645,1,M,chrome,58.78020697
1657,859507,A,22.72287406,1,F,chrome,34.06979547
1658,892084,A,28.50711185,1,F,firefox,61.83413688
1659,893352,A,25.8396118,1,F,chrome,49.03013666
1660,907507,A,25.797796,1,M,firefox,48.8294208
1661,873063,A,25.76816195,1,M,chrome,48.68717737
1662,841697,A,,0,M,safari,25.33891649
1663,894359,A,20.55902846,1,F,chrome,23.6833366
1664,896360,A,,0,M,firefox,47.58663665
1665,910217,A,,0,M,firefox,51.81608831
1666,908412,A,25.20652758,1,F,firefox,45.99133239
1667,840419,A,,0,M,chrome,35.1415858
1668,863646,A,25.04730526,1,F,safari,45.22706525
1669,867868,A,24.79491462,1,M,safari,44.01559016
1670,835471,A,22.60710475,1,F,firefox,33.51410282
1671,877990,A,,0,M,safari,57.16766585
1672,851413,A,,0,M,safari,24.23668726
1673,838973,A,26.47185602,1,M,safari,52.06490888
1674,896520,A,25.96080851,1,M,safari,49.61188086
1675,904885,A,27.52427964,1,F,safari,57.11654226
1676,886257,A,22.48672032,1,F,chrome,32.93625753
